Year,Job Category,Job Title,Salary (USD),Country Code,Location Group,Experience Level,Employment Type,Work Model
2023,Other,Data Modeler,105200,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Scientist,147100,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Analytics Engineer,150550,United States,Global,Senior-level,Full-time,Remote
2023,Data Analyst,Analytics Engineer,116710,United States,Global,Senior-level,Full-time,Remote
2023,Data Engineer,Data Visualization Engineer,147100,United States,Global,Senior-level,Full-time,On-site
2023,Data Engineer,Data Visualization Engineer,90700,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Research Scientist,120000,United States,Global,Senior-level,Full-time,On-site
2023,Data Architect,Data Architect,147100,United States,Global,Senior-level,Full-time,On-site
2023,Data Architect,Data Architect,90700,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Analytics Engineer,125000,United States,Global,Senior-level,Full-time,Remote
2023,Data Analyst,Analytics Engineer,100000,United States,Global,Senior-level,Full-time,Remote
2023,Data Scientist,Research Scientist,198800,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Research Scientist,105200,United States,Global,Senior-level,Full-time,On-site
2023,Data Engineer,Data Engineer,183000,United States,Global,Senior-level,Full-time,On-site
2023,Other,Business Intelligence Developer,167500,United States,Global,Executive-level,Full-time,On-site
2023,Other,Business Intelligence Developer,106500,United States,Global,Executive-level,Full-time,On-site
2023,Data Scientist,Data Scientist,122000,United States,Global,Senior-level,Full-time,On-site
2023,Data Engineer,Data Engineer,181500,United States,Global,Mid-level,Full-time,On-site
2023,Data Engineer,Data Engineer,127000,United States,Global,Mid-level,Full-time,On-site
2023,Other,Data Specialist,186000,United States,Global,Mid-level,Full-time,On-site
2023,Other,Data Specialist,138000,United States,Global,Mid-level,Full-time,On-site
2023,Data Scientist,Data Scientist,185000,United States,Global,Mid-level,Full-time,On-site
2023,Data Scientist,Data Scientist,122000,United States,Global,Mid-level,Full-time,On-site
2023,Data Engineer,Data Engineer,91270,United States,Global,Senior-level,Full-time,On-site
2023,Data Architect,Data Architect,165000,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Director of Data Science,247000,United States,Global,Executive-level,Full-time,Remote
2023,Data Scientist,Director of Data Science,118440,United States,Global,Executive-level,Full-time,Remote
2023,Data Scientist,Data Scientist,138900,United States,Global,Mid-level,Full-time,On-site
2023,ML/AI Engineer,ML Engineer,297300,United States,Global,Senior-level,Full-time,Remote
2023,ML/AI Engineer,ML Engineer,198200,United States,Global,Senior-level,Full-time,Remote
2023,Other,Business Intelligence Engineer,204500,United States,Global,Senior-level,Full-time,Remote
2023,Other,Business Intelligence Engineer,138900,United States,Global,Senior-level,Full-time,Remote
2023,Other,Data Specialist,87500,United States,Global,Mid-level,Full-time,Remote
2023,Other,Data Specialist,62500,United States,Global,Mid-level,Full-time,Remote
2023,Data Scientist,Research Scientist,136000,United States,Global,Senior-level,Full-time,Remote
2023,Data Scientist,Research Scientist,90600,United States,Global,Senior-level,Full-time,Remote
2023,ML/AI Engineer,Machine Learning Engineer,315300,United States,Global,Senior-level,Full-time,Remote
2023,ML/AI Engineer,Machine Learning Engineer,210200,United States,Global,Senior-level,Full-time,Remote
2023,Data Analyst,Data Analytics Manager,177000,United States,Global,Mid-level,Full-time,On-site
2023,Data Analyst,Data Analytics Manager,110000,United States,Global,Mid-level,Full-time,On-site
2023,Data Analyst,Data Analyst,65000,United States,Global,Mid-level,Full-time,Remote
2023,Data Analyst,Data Analyst,55000,United States,Global,Mid-level,Full-time,Remote
2023,Data Scientist,Data Scientist,183200,United States,Global,Mid-level,Full-time,On-site
2023,Data Scientist,Data Scientist,122200,United States,Global,Mid-level,Full-time,On-site
2023,ML/AI Engineer,AI Research Engineer,150000,United States,Global,Mid-level,Full-time,Remote
2023,Data Scientist,Data Scientist,131000,United States,Global,Senior-level,Full-time,Remote
2023,Data Scientist,Data Scientist,101000,United States,Global,Senior-level,Full-time,Remote
2023,Data Analyst,Business Intelligence Analyst,171050,United States,Global,Senior-level,Full-time,Remote
2023,Data Analyst,Business Intelligence Analyst,124400,United States,Global,Senior-level,Full-time,Remote
2023,Data Scientist,Data Scientist,187000,United States,Global,Senior-level,Full-time,Remote
2023,Data Scientist,Data Scientist,128000,United States,Global,Senior-level,Full-time,Remote
2023,Data Analyst,Data Analyst,138000,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Data Analyst,92000,United States,Global,Senior-level,Full-time,On-site
2023,Data Engineer,Data Engineer,200000,United States,Global,Executive-level,Full-time,On-site
2023,Data Scientist,Data Scientist,120000,United States,Global,Senior-level,Full-time,Remote
2023,Other,Business Intelligence Engineer,241300,United States,Global,Senior-level,Full-time,On-site
2023,Other,Business Intelligence Engineer,124100,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Science Manager,185000,United States,Global,Senior-level,Full-time,Remote
2023,Data Scientist,Data Science Manager,152000,United States,Global,Senior-level,Full-time,Remote
2023,Data Engineer,Data Engineer,288000,United States,Global,Senior-level,Full-time,Remote
2023,Data Scientist,Data Scientist,189750,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Scientist,145000,United States,Global,Senior-level,Full-time,On-site
2023,Data Engineer,Data Engineer,252000,United States,Global,Senior-level,Full-time,Remote
2023,Other,Business Intelligence Engineer,247500,United States,Global,Executive-level,Full-time,On-site
2023,Other,Business Intelligence Engineer,172200,United States,Global,Executive-level,Full-time,On-site
2023,Data Analyst,Business Intelligence Analyst,87500,United States,Global,Mid-level,Full-time,Remote
2023,Data Analyst,Business Intelligence Analyst,62500,United States,Global,Mid-level,Full-time,Remote
2023,Other,Research Engineer,273000,United States,Global,Senior-level,Full-time,On-site
2023,Other,Research Engineer,166500,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Research Analyst,65000,United States,Global,Entry-level,Full-time,On-site
2023,Data Analyst,Research Analyst,45000,United States,Global,Entry-level,Full-time,On-site
2023,Data Scientist,Data Scientist,174000,United States,Global,Senior-level,Full-time,On-site
2023,ML/AI Engineer,Machine Learning Engineer,228830,United States,Global,Senior-level,Full-time,On-site
2023,ML/AI Engineer,Machine Learning Engineer,148590,United States,Global,Senior-level,Full-time,On-site
2023,ML/AI Engineer,AI Developer,140000,United States,Global,Mid-level,Full-time,Remote
2023,Data Scientist,Machine Learning Scientist,220000,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Machine Learning Scientist,170000,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Business Intelligence Analyst,169000,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Business Intelligence Analyst,110600,United States,Global,Senior-level,Full-time,On-site
2023,Data Engineer,Data Engineer,78000,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Data Analyst,81900,United States,Global,Senior-level,Full-time,On-site
2023,Data Engineer,Data Engineer,208000,United States,Global,Senior-level,Full-time,Remote
2023,Data Engineer,Data Engineer,109500,United States,Global,Senior-level,Full-time,Remote
2023,Data Engineer,Data Operations Engineer,240000,United States,Global,Senior-level,Full-time,On-site
2023,Data Engineer,Data Operations Engineer,238530,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Data Quality Analyst,95000,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Data Quality Analyst,82000,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Data Analyst,80000,United States,Global,Executive-level,Full-time,On-site
2023,Data Analyst,Data Analyst,70000,United States,Global,Executive-level,Full-time,On-site
2023,Data Scientist,Data Scientist,154700,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Scientist,118900,United States,Global,Senior-level,Full-time,On-site
2023,Data Engineer,Data Engineer,232960,United States,Global,Senior-level,Full-time,On-site
2023,Data Engineer,Data Engineer,166400,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Scientist,156000,United States,Global,Mid-level,Full-time,On-site
2023,Data Scientist,Data Scientist,105000,United States,Global,Mid-level,Full-time,On-site
2023,Data Analyst,Data Analyst,138860,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Data Analyst,119610,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Scientist,205485,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Scientist,156560,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Analytics Engineer,170000,United States,Global,Senior-level,Full-time,On-site
2023,Data Engineer,Data Engineer,105000,United States,Global,Mid-level,Full-time,On-site
2023,Data Analyst,Data Analyst,144100,United States,Global,Senior-level,Full-time,Remote
2023,Data Analyst,Data Analyst,89100,United States,Global,Senior-level,Full-time,Remote
2023,Other,Research Engineer,140000,United States,Global,Senior-level,Full-time,On-site
2023,Other,Research Engineer,100000,United States,Global,Senior-level,Full-time,On-site
2023,Data Engineer,Data Engineer,193600,United States,Global,Senior-level,Full-time,On-site
2023,Data Engineer,Data Engineer,119700,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Data Analyst,94000,United States,Global,Senior-level,Full-time,Remote
2023,Data Analyst,Data Analyst,81900,United States,Global,Senior-level,Full-time,Remote
2023,ML/AI Engineer,ML Engineer,180000,United States,Global,Mid-level,Full-time,On-site
2023,ML/AI Engineer,ML Engineer,120000,United States,Global,Mid-level,Full-time,On-site
2023,Other,Data Strategist,104000,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Scientist,201000,United States,Global,Senior-level,Full-time,On-site
2023,Other,Research Engineer,141100,United States,Global,Senior-level,Full-time,On-site
2023,Other,Research Engineer,94100,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Scientist,126000,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Analytics Engineer,208500,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Analytics Engineer,165000,United States,Global,Senior-level,Full-time,On-site
2023,Other,Business Intelligence Developer,169000,United States,Global,Senior-level,Full-time,On-site
2023,Other,Business Intelligence Developer,110600,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,BI Analyst,130800,United States,Global,Senior-level,Full-time,Remote
2023,Data Analyst,BI Analyst,87200,United States,Global,Senior-level,Full-time,Remote
2023,Data Engineer,Data Engineer,215000,United States,Global,Senior-level,Full-time,Remote
2023,ML/AI Engineer,ML Engineer,238000,United States,Global,Senior-level,Full-time,Remote
2023,ML/AI Engineer,ML Engineer,173000,United States,Global,Senior-level,Full-time,Remote
2023,Data Scientist,Data Science Manager,299500,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Data Science Manager,245100,United States,Global,Senior-level,Full-time,On-site
2023,ML/AI Engineer,ML Engineer,290000,United States,Global,Senior-level,Full-time,Remote
2023,ML/AI Engineer,ML Engineer,226000,United States,Global,Senior-level,Full-time,Remote
2023,Data Scientist,Data Scientist,161000,United States,Global,Senior-level,Full-time,Remote
2023,Data Scientist,Data Scientist,151000,United States,Global,Senior-level,Full-time,Remote
2023,Data Engineer,Data Engineer,136994,United States,Global,Senior-level,Full-time,Remote
2023,Data Scientist,Data Scientist,214500,United States,Global,Senior-level,Full-time,On-site
2023,Data Analyst,Analytics Engineer,120000,United States,Global,Senior-level,Full-time,Remote
2023,Data Engineer,Data Engineer,278300,United States,Global,Senior-level,Full-time,On-site
2023,Data Engineer,Data Engineer,205700,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Applied Scientist,185900,United States,Global,Senior-level,Full-time,On-site
2023,Data Scientist,Applied Scientist,167310,United States,Global,Senior-level,Full-time,On-site
2023,Data Engineer,Data Engineer,114000,United States,Global,Mid-level,Full-time,Remote
2023,Data Engineer,Data Engineer,194000,United States,Global,Senior-level,Full-time,On-site
2023,Data Engineer,Data Engineer,161000,United States,Global,Senior-level,Full-time,On-site
2023,ML/AI Engineer,Machine Learning Engineer,184950,United States,Global,Senior-level,Full-time,On-site
2023,ML/AI Engineer,Machine Learning Engineer,119250,United States,Global,Senior-level,Full-time,On-site
2023,Data Engineer,Data Engineer,178500,United States,Global,Senior-level,Full-time,Remote
2023,Data Engineer,Data Engineer,136000,United States,Global,Senior-level,Full-time,Remote
2023,ML/AI Engineer,Machine Learning Engineer,189000,United States,Global,Senior-level,Full-time,Remote
2023,ML/AI Engineer,Machine Learning Engineer,159090,United States,Global,Senior-level,Full-time,Remote
2023,Data Engineer,Data Engineer,82000,United States,Global,Mid-level,Full-time,On-site
